Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Month,VisitorType,Weekend,Revenue
2,0,0,107.172615852848,122,5375.93076126349,0.0897878891937916,0.0713055592983796,11.6663127153278,0.0820971418296394,2,3,2,8,Mar,Returning_Visitor,False,False
5,124.868929117848,2,0,52,2768.18554304494,0.0335922875960334,0.0448321308437822,12.8022037112701,0.143135358004009,1,1,4,5,Oct,Returning_Visitor,False,False
5,272.863089621299,3,138.489192762689,0,0,0.00659548966623028,0.0367464755458215,3.71986658312579,0.102395244935998,2,2,5,1,June,New_Visitor,False,False
4,304.394087428452,0,0,36,1080.57415445621,0.00145449801180953,0.0177349180459634,0,0,3,1,4,5,Aug,Returning_Visitor,True,False
3,94.3613042056584,1,0,38,1075.74644638346,0.00204296202458258,0.0124425231963859,11.8742913984881,0,3,4,4,10,Mar,Returning_Visitor,False,False
0,27.8569846631248,0,45.0290881044929,0,0,0.0105697760771076,0.0279395016779515,0,0.273571931795123,2,2,7,4,May,Returning_Visitor,False,False
8,88.4058720574311,3,89.1772070861456,23,0,0.00754147462688346,0.0107502439557637,54.4199569577675,0.251938464641988,1,1,2,1,Mar,Returning_Visitor,False,True
7,268.84789561383,1,0,45,2664.58824766545,0,0,4.75933156219992,0,2,1,5,1,Mar,Returning_Visitor,True,False
4,383.441136111004,0,0,0,0,0.126756584266971,0.134977936291471,6.74383017395445,0.074808370755591,3,3,3,5,June,Returning_Visitor,True,False
8,292.359365571716,2,16.5260237724094,170,6690.54666145871,0,0.017273880314942,0,0.121789437654283,2,3,2,7,May,Returning_Visitor,False,True
0,18.8704958828014,0,26.936024631317,38,1808.4504417979,0.0509261490644162,0.0735792825381964,0,0,2,4,3,10,May,Returning_Visitor,False,False
0,0,0,12.6657458496144,20,0,0.0125606052493926,0.0453928392976854,4.30433722252778,0.174921199249392,3,7,5,6,Nov,New_Visitor,False,False
0,0,0,0,42,2834.57869269457,0.0204767290569525,0.0579951908215471,0,0.110353203173766,1,2,1,1,Mar,New_Visitor,False,False
4,164.461146413275,2,116.228743959689,66,1761.02642254316,0,0,4.78838900753566,0,2,4,1,8,Mar,Returning_Visitor,False,False
0,0,1,103.213971149419,55,1412.25604895645,0.0326924712267466,0.062981826334836,0,0.227436384046638,2,1,3,3,Dec,Returning_Visitor,True,False
2,49.5478450414594,2,106.591957328672,51,1892.99621001259,0,0.0229899096716806,10.5525805494742,0.313728374679825,3,3,1,1,Nov,Returning_Visitor,False,False
1,74.6224582326527,4,209.084165478954,31,825.980851947273,0.0752885805496682,0.139228205370693,6.70134358222981,0,3,2,1,7,May,Returning_Visitor,False,False
0,0,0,0,0,0,0.11290494851961,0.142457488721739,0,0.0152892205767731,3,7,3,5,May,Returning_Visitor,False,False
6,0,3,208.862860726952,64,2790.88390605377,0.0850449914742767,0.0921477990804158,18.0546229626694,0.355013345060454,2,5,4,3,May,Returning_Visitor,False,False
0,0,0,0,0,0,0.0607668651270705,0.0884518016946254,0,0,3,5,5,1,May,Returning_Visitor,False,False
0,0,2,209.611174379106,20,562.608857480905,0.00540749151562097,0.0107602341152788,101.435234865845,0,3,3,5,2,Nov,Returning_Visitor,False,True
5,140.044180456719,1,0,102,4302.86825113176,0,0,12.1663826190884,0.360261155584334,2,1,1,1,May,Returning_Visitor,False,False
0,12.6521882427825,0,0,0,0,0.052436140528054,0.0679623058124134,3.56387890572415,0.0565232575223129,1,4,3,3,Nov,Returning_Visitor,False,False
5,232.662735157783,1,46.2225911672006,35,612.423594562974,0,0,2.68438274238104,0,2,3,1,7,May,Returning_Visitor,True,False
3,99.2074709523462,1,75.0704639745736,0,772.950506842039,0,0,10.6452138822296,0,3,2,4,6,Nov,Returning_Visitor,False,False
3,0,0,0,61,318.341050698527,0.0112750076552767,0.0194062633507657,19.4535808901037,0.0958271406583319,3,5,5,1,May,New_Visitor,False,True
3,58.244085225344,1,170.238021699103,63,1897.64422598332,0.00691409747747132,0.0167569076133634,4.32354669296609,0.0593417863972385,2,3,1,1,Nov,Returning_Visitor,False,False
7,0,0,0,173,6482.30884683266,0,0.00417970938167542,0,0,2,3,6,4,Nov,New_Visitor,False,True
7,152.843230290333,1,51.8749798542098,31,1895.75371521425,0.0770517537586983,0.0826758192514444,0.891660471828132,0.161922129105817,3,1,4,1,June,Returning_Visitor,False,False
9,377.561379274556,1,99.5610399555665,88,3173.82578586508,0.013768636554066,0.0015108215615372,0,0,2,1,1,1,Nov,Returning_Visitor,False,False
5,77.2439184001271,2,107.444614460129,0,0,0.0548313316818109,0.0517543410350693,9.06530856285368,0.0134527809827455,1,1,7,6,Mar,Returning_Visitor,True,False
6,173.898611353591,0,0,0,0,0.140717608642961,0.158828894296739,0,0.302507029620364,2,3,1,9,Mar,Returning_Visitor,False,False
0,0,2,282.262058754877,101,3908.98587240064,0.0594213955604922,0.0733211221057109,0,0.250360660447038,3,2,8,1,Nov,Returning_Visitor,False,False
0,76.0240925199133,1,139.597186719287,57,3788.90640446441,0.0796488852312534,0.131563702350777,0,0,2,2,1,5,Nov,Other,True,False
10,207.977429738777,1,86.8383769680509,0,0,0.0334329005925051,0.0212359954587424,0,0,2,4,4,9,Feb,Returning_Visitor,False,False
1,204.663787687379,0,163.140112692791,22,639.918992542546,0.044845921812379,0.0904603903270363,9.61822411149614,0.142372215050093,1,2,7,4,June,Returning_Visitor,True,False
3,0,0,69.2601549982364,69,950.76982773648,0.0137383079223061,0.0580583977238842,7.94979752242517,0.0204828649596475,2,3,3,1,Nov,Returning_Visitor,False,False
2,6.99462268012682,0,0,74,1775.84484701754,0.0410878110765371,0.0601151587868487,0,0,2,4,3,3,Sep,Returning_Visitor,False,False
0,34.309111012582,1,195.199405830813,0,0,0.106123926251946,0.118557965344575,2.70215697074598,0.0450703392885177,2,2,5,4,Mar,Returning_Visitor,False,False
3,35.2719095649851,1,176.150756792723,13,1630.07771401116,0.0381276747801739,0.0464152211995211,0,0,3,5,5,4,May,New_Visitor,False,False
3,0,1,285.582020631153,35,972.824885838026,0.00890017951498855,0.0194453641315851,0,0,2,5,2,3,Mar,Returning_Visitor,True,False
7,205.47818720883,3,0,45,1116.27752637197,0.00399287926429154,0.000102453190308008,12.0337832039118,0.33754477535035,3,3,7,9,Dec,Returning_Visitor,False,False
3,493.668845018939,1,159.634692708773,0,524.218491466577,0.0449230329856135,0.0739370053069788,10.115388955248,0,4,2,2,7,May,Returning_Visitor,False,False
0,0,0,0,0,0,0.0791436254973417,0.11154898068502,0,0,3,5,2,5,Jul,Returning_Visitor,False,False
0,0,0,0,0,771.652516439824,0,0,4.41446850985925,0.122387149903369,2,3,1,2,May,Returning_Visitor,False,False
6,195.699659756373,2,142.946181093884,0,0,0.0280941253515263,0.0397161537658747,81.1561633725184,0,4,3,6,6,Oct,Returning_Visitor,False,True
3,205.109754775146,0,0,0,0,0.012565704908209,0.0267705990971496,12.0764911045358,0.344221111622362,3,1,7,6,May,Returning_Visitor,True,False
0,0,0,0,11,0,0.0365679313451357,0.0516137725696991,0,0.068938802149534,3,3,4,5,Nov,Returning_Visitor,False,False
4,18.8004661592633,1,171.74340255572,49,2600.58092577839,0.0286475217602975,0.0440718891255993,0,0,2,4,4,8,Nov,Returning_Visitor,False,False
3,75.4381334703514,2,4.1767018272212,55,2244.27839092661,0.0106105418976461,0.0500760856570658,0,0,2,3,2,1,Nov,Returning_Visitor,False,True
0,75.364570231183,0,0,19,973.635268579738,0.112663936317465,0.157094471794973,0,0.0241737476737136,1,2,4,1,Mar,New_Visitor,False,False
